id,id_produto,tipo,temperatura_ar,temperatura_processo,umidade_relativa,velocidade_rotacional,torque,desgaste_da_ferramenta,falha_maquina,FDF (Falha Desgaste Ferramenta),FDC (Falha Dissipacao Calor),FP (Falha Potencia),FTE (Falha Tensao Excessiva),FA (Falha Aleatoria)
7893,M17591,M,-36.0,309.2,90.0,1597.0,32.9,135.0,Não,False,False,Não,False,Não
7894,L56176,L,297.2,307.9,90.0,1540.0,37.1,164.0,Não,False,False,não,False,não
7895,L49634,L,299.0,308.6,90.0,-161.0,31.7,100.0,Não,False,False,N,False,não
7896,L54395,L,299.9,309.8,90.0,1477.0,47.7,112.0,Não,False,False,não,False,não
7897,M17964,M,299.8,309.2,90.0,1678.0,29.8,202.0,N,False,False,Não,False,não
7898,M23252,M,-36.0,309.6,90.0,1502.0,39.4,84.0,não,False,0,Não,False,Não
7899,L53458,L,301.2,310.7,90.0,1568.0,38.3,-202.0,Não,False,nao,Não,False,Não
7900,M17959,M,299.9,309.1,90.0,1513.0,43.8,188.0,não,False,False,Não,False,0
7901,L53364,L,-36.0,311.0,90.0,1553.0,35.8,26.0,não,False,nao,Não,False,Não
7902,L50741,L,301.7,310.6,90.0,1486.0,38.5,78.0,Não,False,False,não,False,Não
7903,L53072,L,301.4,311.1,90.0,1472.0,44.5,-202.0,Não,False,False,Não,False,não
7904,L47571,L,297.6,308.6,90.0,1491.0,38.1,152.0,Não,False,False,Não,False,Não
7905,L53916,L,301.7,311.0,90.0,1527.0,42.2,-202.0,Não,False,False,Não,False,não
7906,M20478,M,303.0,312.4,90.0,1645.0,29.6,129.0,Não,False,0,Não,False,Não
7907,M20118,M,303.5,312.9,90.0,-161.0,44.7,84.0,Não,False,False,não,False,não
7908,M24547,M,299.1,310.1,90.0,1649.0,31.6,41.0,Não,False,False,não,False,não
7909,L49875,L,300.0,309.5,90.0,1869.0,22.7,49.0,Não,False,False,não,False,Não
7910,L49207,L,298.7,-38.0,90.0,1750.0,25.8,72.0,Não,False,False,Não,False,não
7911,L52643,L,302.9,312.4,90.0,1561.0,34.8,150.0,N,False,False,não,False,não
7912,L49748,L,299.6,-38.0,90.0,1450.0,43.1,160.0,N,False,False,Não,False,não
7913,L55186,L,300.9,-38.0,90.0,1462.0,46.0,166.0,não,False,False,Não,False,não
7914,L47244,L,299.0,-38.0,90.0,1523.0,38.6,177.0,Não,False,False,0,False,não
7915,M16922,M,299.7,309.6,90.0,1477.0,42.7,163.0,Não,N,False,não,False,não
7916,L52456,L,303.5,313.0,90.0,-161.0,34.0,126.0,Não,False,False,Não,False,Não
7917,L54388,L,-36.0,309.7,90.0,1707.0,29.1,-202.0,Não,False,False,não,False,Não
7918,L55864,L,297.2,308.5,90.0,1588.0,40.4,190.0,Não,False,False,não,False,Não
7919,L55751,L,297.9,-38.0,90.0,2262.0,15.7,125.0,Não,False,False,0,False,Não
7920,H35745,H,300.5,310.0,90.0,1495.0,47.4,184.0,não,False,False,não,False,não
7921,L52039,L,303.7,312.4,90.0,1535.0,38.6,107.0,Não,False,False,Não,False,Não
7922,L52067,L,303.7,312.5,90.0,1481.0,33.3,182.0,Não,False,False,Não,False,Não
7923,L56448,L,298.2,308.8,90.0,1666.0,31.5,30.0,não,False,False,Não,False,Não
7924,M15738,M,-36.0,306.3,90.0,,34.9,84.0,não,False,False,Não,False,não
7925,M23389,M,298.5,309.4,90.0,1522.0,47.4,20.0,não,False,False,Não,False,Não
7926,L55096,L,300.8,312.1,90.0,1512.0,37.1,169.0,não,False,False,Não,False,Não
7927,L54043,L,301.1,311.3,90.0,1630.0,29.5,,Não,False,False,Não,False,Não
7928,M22752,M,300.9,312.6,90.0,1555.0,40.6,109.0,Não,False,False,Não,False,não
7929,L53619,L,300.6,310.1,90.0,1656.0,32.7,44.0,Não,False,False,Não,False,não
7930,M22729,M,300.5,312.0,90.0,1779.0,27.7,46.0,Não,False,False,Não,False,Não
7931,M15876,M,296.3,307.2,90.0,1319.0,68.3,24.0,sim,False,False,Sim,False,Não
7932,L56647,L,298.6,309.3,90.0,1702.0,27.6,143.0,Não,False,False,não,False,Não
7933,M22489,M,300.5,-38.0,90.0,1269.0,64.0,87.0,Não,False,False,não,False,Não
7934,L48175,L,296.3,307.3,90.0,1566.0,35.8,175.0,Não,False,False,não,False,Não
7935,M19157,M,301.8,310.2,90.0,-161.0,34.2,-202.0,Não,False,False,Não,False,Não
7936,L47341,L,298.3,308.1,90.0,1412.0,52.3,218.0,sim,False,False,não,True,Não
7937,M20535,M,-36.0,311.7,90.0,1453.0,42.5,-202.0,Não,False,False,não,False,não
7938,L54053,L,301.0,311.4,90.0,,39.5,75.0,não,0,False,Não,False,Não
7939,M24552,M,299.0,310.0,90.0,1667.0,30.0,53.0,Não,False,False,Não,False,Não
7940,L55169,L,301.1,312.4,90.0,1430.0,37.9,124.0,0,False,False,Não,False,Não
7941,L51023,L,302.5,311.2,90.0,1227.0,60.1,167.0,Não,False,False,Não,False,não
7942,M15881,M,296.3,307.2,90.0,1454.0,42.5,35.0,não,False,False,Não,False,Não
7943,L50253,L,300.1,309.1,90.0,1478.0,46.9,116.0,não,False,False,não,False,não
7944,L54735,L,300.3,311.3,90.0,1332.0,60.5,112.0,Não,False,False,Não,False,Não
7945,L51123,L,-36.0,311.4,90.0,1333.0,66.7,205.0,sim,False,False,Sim,True,não
7946,L48765,L,298.2,308.3,90.0,1400.0,48.7,194.0,Não,False,False,não,False,Não
7947,M18012,M,300.5,309.8,90.0,1473.0,42.3,121.0,0,False,False,Não,False,Não
7948,L55406,L,299.1,310.5,90.0,,61.4,64.0,não,False,False,não,False,não
7949,L47955,L,-36.0,-38.0,90.0,1453.0,46.0,33.0,Não,False,False,Não,False,Não
7950,L56850,L,299.0,310.2,90.0,-161.0,30.7,244.0,Não,False,False,não,False,Não
7951,M21959,M,300.7,310.2,90.0,1373.0,44.1,28.0,Não,False,False,não,False,não
7952,L52666,L,302.6,312.2,90.0,1520.0,43.0,208.0,não,False,False,Não,False,não
7953,L53415,L,301.3,310.9,90.0,1596.0,33.9,,Não,False,nao,Não,False,Não
7954,H38969,H,299.4,310.8,90.0,1585.0,31.4,149.0,Não,False,False,Não,False,Não
7955,L54221,L,300.6,310.5,90.0,1470.0,37.7,98.0,Não,False,False,Não,False,Não
7956,L49792,L,299.4,309.1,90.0,2421.0,14.2,57.0,não,False,False,não,False,Não
7957,L54693,L,300.4,,90.0,2261.0,14.9,5.0,Não,False,False,Não,False,não
7958,M23293,M,298.8,310.1,90.0,1501.0,48.7,192.0,não,False,False,não,False,Não
7959,L55972,L,297.4,308.5,90.0,1418.0,51.2,-202.0,N,False,False,não,False,Não
7960,L52573,L,302.8,312.3,90.0,1473.0,42.6,232.0,Não,False,0,Não,False,Não
7961,L56018,L,297.5,309.0,90.0,1320.0,54.7,179.0,não,False,False,Não,False,não
7962,L51070,L,302.3,311.2,90.0,1386.0,53.5,59.0,Não,False,False,Não,False,Não
7963,L50736,L,301.9,310.8,90.0,1735.0,,-202.0,Não,False,False,não,False,não
7964,L48708,L,298.1,309.0,90.0,-161.0,34.0,54.0,Não,False,False,Não,False,não
7965,M16127,M,298.1,309.6,90.0,1549.0,38.7,43.0,Não,False,False,não,False,Não
7966,L54914,L,300.6,-38.0,90.0,1670.0,29.4,134.0,não,False,False,não,False,Não
7967,L49079,L,297.8,307.5,90.0,1388.0,40.0,159.0,Não,False,False,Não,False,não
7968,L51838,L,303.1,311.2,90.0,,34.8,25.0,Não,False,False,Não,False,Não
7969,L50185,L,300.5,-38.0,90.0,1503.0,37.4,175.0,Não,False,nao,Não,False,Não
7970,H32148,H,299.7,309.2,90.0,1572.0,32.8,142.0,Não,False,False,Não,False,Não
7971,M15049,M,298.3,-38.0,90.0,1539.0,43.4,69.0,não,N,False,Não,False,Não
7972,M24027,M,297.6,308.7,90.0,1392.0,41.2,178.0,não,False,False,Não,False,não
7973,L49927,L,299.7,309.2,90.0,1616.0,31.6,175.0,Não,False,False,Não,False,Não
7974,L49227,L,299.3,309.2,90.0,1775.0,24.2,125.0,não,False,False,não,False,não
7975,M22709,M,300.3,311.7,90.0,1374.0,47.9,222.0,Sim,True,False,Não,False,Não
7976,M17418,M,299.2,309.0,90.0,1881.0,23.9,137.0,Não,False,False,Não,False,Não
7977,L56454,L,298.2,308.7,90.0,1428.0,54.9,45.0,não,False,False,Não,False,não
7978,L55846,L,,-38.0,90.0,1407.0,42.5,-202.0,Não,False,False,não,False,Não
7979,L53576,L,300.0,309.6,90.0,1526.0,46.4,150.0,Não,False,False,Não,False,Não
7980,L50565,L,301.5,310.7,90.0,1466.0,43.6,56.0,Não,False,False,Não,False,0
7981,L51735,L,-36.0,310.6,90.0,1690.0,26.7,4.0,Não,False,False,não,False,não
7982,L48364,L,297.3,308.5,90.0,1497.0,47.5,27.0,Não,False,0,Não,False,não
7983,L53600,L,300.3,309.9,90.0,1518.0,36.4,-202.0,Não,False,False,Não,False,Não
7984,L52231,L,-36.0,,90.0,1480.0,39.9,-202.0,Não,False,False,Não,False,não
7985,H34725,H,303.7,312.9,90.0,1460.0,49.8,2.0,não,False,False,não,False,Não
7986,L49613,L,299.0,308.3,90.0,-161.0,44.0,48.0,Não,False,False,Não,False,não
7987,M21809,M,300.7,311.2,90.0,1769.0,26.5,-202.0,Não,False,False,não,False,não
7988,L47949,L,296.9,308.0,90.0,1343.0,44.5,15.0,Não,False,False,não,False,Não
7989,L48865,L,297.9,307.3,90.0,1824.0,26.3,5.0,Não,False,False,não,False,Não
7990,L55502,L,298.7,309.6,90.0,-161.0,44.9,106.0,não,False,False,Não,False,não
7991,L52758,L,302.5,-38.0,90.0,1574.0,38.7,30.0,Não,0,False,Não,False,Não
7992,L51606,L,302.6,310.3,90.0,1479.0,40.4,-202.0,Não,False,False,não,False,Não
7993,L47646,L,297.2,308.5,90.0,1550.0,41.5,125.0,Não,False,False,Não,False,Não
7994,L53445,L,300.8,310.3,90.0,1383.0,46.6,19.0,Não,False,False,não,False,Não
7995,L52914,L,302.3,,90.0,1369.0,56.2,208.0,Sim,False,False,Não,True,Não
7996,L52371,L,304.0,313.2,90.0,1416.0,46.0,,Não,False,False,Não,False,Não
7997,H34804,H,302.8,312.3,90.0,1483.0,47.2,223.0,Não,False,False,não,False,não
7998,H30274,H,-36.0,306.9,90.0,1541.0,32.6,33.0,Não,False,False,Não,False,Não
7999,L54450,L,300.2,310.4,90.0,1808.0,25.8,35.0,não,False,False,Não,False,não
8000,L55897,L,297.6,308.6,90.0,1607.0,31.1,2.0,não,False,False,não,False,não
8001,L52708,L,302.4,311.8,90.0,1387.0,48.3,171.0,Não,False,False,Não,False,Não
8002,L48676,L,298.0,308.2,90.0,1619.0,33.2,196.0,não,False,False,Não,False,Não
8003,L52245,L,304.0,313.2,90.0,1584.0,31.7,144.0,não,False,False,Não,False,não
8004,L50890,L,302.3,311.5,90.0,1445.0,43.8,33.0,não,False,False,Não,False,Não
8005,L53422,L,301.0,310.4,90.0,1432.0,46.7,173.0,Não,False,False,Não,False,Não
8006,M20705,M,-36.0,311.2,90.0,1727.0,26.5,43.0,Não,False,False,Não,False,Não
8007,L49531,L,299.2,-38.0,90.0,1495.0,37.8,2.0,não,False,False,não,False,não
8008,M21141,M,301.2,310.7,90.0,1469.0,48.2,202.0,Não,False,False,não,False,Não
8009,H36182,H,301.1,311.1,90.0,,37.0,154.0,não,False,False,Não,False,Não
8010,L56035,L,297.7,308.9,90.0,1304.0,57.4,179.0,não,False,False,Não,False,Não
8011,L54752,L,300.3,311.1,90.0,1488.0,41.1,158.0,Não,False,False,Não,False,Não
8012,L52011,L,303.5,312.0,90.0,1675.0,29.3,30.0,Não,False,False,Não,False,Não
8013,L53953,L,-36.0,310.7,90.0,1381.0,47.9,33.0,Não,False,False,Não,False,Não
8014,L54854,L,-36.0,311.5,90.0,1509.0,47.2,202.0,Não,False,False,Não,False,Não
8015,H37134,H,300.7,311.9,90.0,1521.0,34.2,92.0,Não,False,False,Não,False,não
8016,L49809,L,300.0,309.7,90.0,-161.0,39.2,-202.0,Não,False,False,Não,False,Não
8017,M18687,M,302.3,310.9,90.0,1452.0,44.6,122.0,N,False,False,Não,False,Não
8018,L50263,L,300.1,309.3,90.0,1447.0,40.2,188.0,não,False,False,Não,False,não
8019,M18055,M,300.4,309.7,90.0,1622.0,31.6,131.0,Não,False,False,Não,False,Não
8020,L50127,L,300.6,309.6,90.0,1592.0,36.8,0.0,0,False,False,Não,False,Não
8021,L48633,L,299.0,310.2,90.0,1517.0,40.1,61.0,não,False,False,Não,False,Não
8022,M20075,M,-36.0,312.7,90.0,1532.0,42.7,-202.0,Não,False,False,não,False,não
8023,M24244,M,297.5,308.1,90.0,1415.0,44.6,122.0,não,False,False,Não,False,não
8024,M15356,M,297.6,309.2,90.0,-161.0,50.8,206.0,Não,False,False,não,False,Não
8025,M21805,M,300.8,311.4,90.0,1657.0,31.9,49.0,não,False,False,Não,False,Não
8026,L50301,L,300.0,309.5,90.0,1477.0,,-202.0,não,False,False,Não,False,não
8027,L53441,L,301.1,310.6,90.0,1654.0,31.9,10.0,N,0,False,Não,False,não
8028,L55490,L,298.7,309.9,90.0,-161.0,42.9,72.0,Não,False,False,Não,False,Não
8029,L48658,L,298.3,309.4,90.0,1359.0,56.9,140.0,não,False,False,Não,False,não
8030,L55982,L,297.4,308.5,90.0,1524.0,43.1,73.0,Não,False,False,Não,False,não
8031,M20227,M,303.1,312.5,90.0,1467.0,36.7,157.0,não,False,False,Não,False,não
8032,L51357,L,302.5,-38.0,90.0,1457.0,44.4,144.0,Não,False,False,não,False,não
8033,L48795,L,297.8,307.8,90.0,1645.0,28.9,46.0,não,False,False,Não,False,não
8034,H38893,H,298.9,309.6,90.0,,37.6,149.0,Não,False,False,Não,False,não
8035,M22520,M,300.4,-38.0,90.0,1474.0,41.4,133.0,não,False,False,Não,False,não
8036,M20603,M,302.1,311.7,90.0,1454.0,43.0,15.0,Não,False,False,Não,False,Não
8037,L49446,L,299.3,308.5,90.0,1381.0,60.6,59.0,não,False,False,Não,False,não
8038,L53912,L,301.7,311.0,90.0,1503.0,44.6,134.0,não,False,False,não,False,Não
8039,L52708,L,302.4,311.9,90.0,1486.0,42.2,94.0,0,False,False,não,False,Não
8040,L47378,L,,308.6,90.0,1475.0,43.0,121.0,Não,False,False,Não,False,não
8041,L54894,L,300.6,311.8,90.0,1435.0,42.8,80.0,Não,False,False,não,False,não
8042,M21195,M,300.4,-38.0,90.0,1430.0,43.4,-202.0,Não,False,False,Não,False,Não
8043,M20606,M,302.0,311.5,90.0,1422.0,46.2,18.0,Não,-,False,Não,False,Não
8044,L54222,L,300.6,-38.0,90.0,1633.0,32.9,148.0,Não,False,False,não,False,Não
8045,L56551,L,297.7,308.7,90.0,-161.0,21.2,59.0,não,False,False,Não,False,Não
8046,M15588,M,297.3,308.7,90.0,1472.0,39.7,137.0,não,False,False,não,False,Não
8047,L53232,L,-36.0,310.3,90.0,1600.0,35.2,0.0,Não,False,False,não,False,não
8048,L56142,L,297.3,307.9,90.0,1723.0,30.8,156.0,Não,False,False,Não,False,não
8049,L48562,L,-36.0,310.1,90.0,1456.0,48.0,119.0,Não,False,False,Não,False,Não
8050,M16405,M,298.4,309.0,90.0,-161.0,37.2,104.0,Não,False,False,Não,False,não
8051,M18778,M,302.5,311.5,90.0,,34.0,139.0,Não,False,False,Não,False,Não
8052,L55695,L,298.5,309.4,90.0,1548.0,33.3,187.0,Não,False,False,Não,False,não
8053,L47455,L,298.0,308.0,90.0,1401.0,54.7,197.0,não,False,False,não,False,Não
8054,M17333,M,298.9,308.5,90.0,1366.0,48.9,9.0,Não,False,False,não,False,não
8055,L51481,L,301.7,310.9,90.0,1704.0,30.4,16.0,Não,False,False,Não,False,Não
8056,L49216,L,299.0,308.7,90.0,1452.0,46.9,-202.0,Não,False,False,Não,False,não
8057,L56763,L,299.2,310.4,90.0,1553.0,37.4,96.0,não,False,False,não,False,Não
8058,L47778,L,297.7,309.6,90.0,-161.0,47.9,-202.0,não,False,False,Não,False,não
8059,L55650,L,298.7,309.8,90.0,1288.0,38.0,74.0,não,False,False,não,False,Não
8060,L51132,L,302.3,311.4,90.0,-161.0,21.8,19.0,Não,False,False,Não,False,Não
8061,H36466,H,300.6,310.4,90.0,,42.8,157.0,0,False,False,Não,False,não
8062,M20650,M,301.7,311.2,90.0,1563.0,32.6,139.0,não,False,False,Não,False,Não
8063,L48605,L,298.5,309.7,90.0,1386.0,50.5,2.0,não,False,False,Não,False,não
8064,L51313,L,302.0,310.6,90.0,1350.0,57.4,29.0,Não,False,False,Não,False,não
8065,M18802,M,302.2,311.3,90.0,1376.0,49.2,202.0,Não,False,False,Não,False,não
8066,L50756,L,301.7,311.0,90.0,1498.0,43.5,210.0,Não,False,False,não,False,Não
8067,M21932,M,300.7,310.6,90.0,1386.0,41.7,,Não,False,False,Não,False,não
8068,L53258,L,300.8,310.7,90.0,1461.0,40.2,201.0,não,False,0,Não,False,Não
8069,L48781,L,297.8,307.8,90.0,1429.0,46.7,37.0,Não,False,False,Não,False,Não
8070,L55110,L,300.6,311.7,90.0,1708.0,29.4,207.0,não,False,False,não,False,não
8071,L51108,L,302.2,311.2,90.0,1615.0,36.9,166.0,não,False,False,Não,False,não
8072,L55600,L,298.9,310.4,90.0,1485.0,40.4,159.0,não,False,False,Não,False,0
8073,L47997,L,296.8,307.9,90.0,1353.0,52.2,105.0,Não,False,False,Não,False,não
8074,L49264,L,299.5,309.3,90.0,-161.0,45.7,5.0,Não,False,False,não,False,não
8075,M17148,M,299.4,308.6,90.0,1445.0,39.1,-202.0,Não,False,False,Não,False,Não
8076,L53856,L,301.5,310.7,90.0,1650.0,31.2,166.0,Não,False,False,Não,False,Não
8077,L56275,L,297.3,308.1,90.0,1458.0,33.7,20.0,não,False,False,não,False,Não
8078,L55258,L,300.2,311.6,90.0,1465.0,43.1,143.0,não,False,False,Não,False,Não
8079,M18325,M,301.6,310.6,90.0,1525.0,42.8,72.0,não,False,False,Não,False,Não
8080,L51970,L,303.8,312.8,90.0,1644.0,30.9,98.0,Não,False,False,Não,False,Não
8081,L55707,L,298.3,309.3,90.0,1531.0,37.4,16.0,Não,False,False,não,False,não
8082,L53273,L,-36.0,310.8,90.0,1631.0,30.3,17.0,Não,False,False,não,False,não
8083,L49859,L,299.8,309.5,90.0,1457.0,41.7,14.0,Não,N,False,Não,False,Não
8084,L55230,L,300.5,311.9,90.0,1593.0,33.8,50.0,Não,False,False,Não,False,Não
8085,L48495,L,-36.0,310.3,90.0,1511.0,41.8,171.0,não,False,False,Não,False,Não
8086,L50947,L,302.3,311.1,90.0,1450.0,40.9,116.0,Não,False,False,não,False,Não
8087,L50983,L,-36.0,310.9,90.0,1542.0,37.6,60.0,não,False,False,Não,False,não
8088,M24788,M,298.5,309.4,90.0,1389.0,49.8,-202.0,Não,False,False,Não,False,Não
8089,L53256,L,301.0,310.8,90.0,1492.0,46.9,-202.0,não,False,False,Não,False,Não
8090,L55212,L,-36.0,312.0,90.0,1383.0,48.6,-202.0,Não,False,False,Não,False,não
8091,L50456,L,301.3,310.0,90.0,1438.0,40.9,206.0,Não,False,False,Não,False,Não
8092,M23954,M,297.3,308.1,90.0,1370.0,58.8,59.0,Não,False,nao,Não,False,Não
8093,M17690,M,300.3,309.3,90.0,-161.0,44.2,160.0,Não,False,False,não,False,Não
8094,M23839,M,297.2,308.1,90.0,1447.0,37.7,127.0,0,False,False,Não,False,Não
8095,L54285,L,300.9,310.4,90.0,1495.0,44.1,45.0,Não,False,False,não,False,Não
8096,L53988,L,301.1,311.1,90.0,1295.0,53.6,-202.0,Não,False,False,Não,False,não
8097,L54779,L,300.5,311.0,90.0,1495.0,36.3,12.0,Não,False,False,Não,False,0
8098,L56759,L,299.5,310.7,90.0,1476.0,33.5,173.0,Não,False,False,Não,False,não
8099,M16149,M,298.6,-38.0,90.0,1635.0,41.9,110.0,não,False,False,Não,False,Não
8100,M20173,M,303.7,312.9,90.0,1566.0,53.3,200.0,Sim,False,False,não,False,Não
8101,L53586,L,-36.0,309.8,90.0,1517.0,45.6,101.0,não,False,False,não,False,Não
8102,L54369,L,300.4,310.4,90.0,1630.0,33.6,48.0,0,False,False,não,False,Não
8103,L50236,L,300.2,309.2,90.0,1392.0,47.7,39.0,Não,False,False,Não,False,Não
8104,M15455,M,297.6,309.6,90.0,1539.0,33.1,7.0,Não,False,False,não,False,Não
8105,M24206,M,298.2,308.8,90.0,1532.0,36.1,15.0,não,False,False,Não,False,não
8106,L56707,L,299.1,310.3,90.0,1395.0,55.6,-202.0,não,False,False,0,False,não
8107,L49052,L,298.2,307.8,90.0,1611.0,30.3,86.0,não,False,False,não,False,Não
8108,L54048,L,301.0,311.2,90.0,-161.0,46.3,62.0,Não,False,0,Não,False,Não
8109,L51304,L,302.1,310.9,90.0,,15.9,6.0,Não,False,False,não,False,0
8110,M22873,M,300.9,312.0,90.0,1529.0,34.6,185.0,não,False,False,não,False,Não
8111,M23058,M,299.2,310.7,90.0,1557.0,34.9,22.0,Não,False,False,não,False,não
8112,M17291,M,298.9,308.2,90.0,1610.0,51.3,59.0,Não,False,False,Não,False,Não
8113,L56280,L,297.3,308.2,90.0,1446.0,38.0,7.0,Não,False,False,Não,False,Não
8114,M18595,M,302.2,311.2,90.0,-161.0,39.2,35.0,Não,0,False,não,False,não
8115,L56092,L,297.2,308.5,90.0,1446.0,43.7,2.0,não,False,False,N,False,não
8116,L56759,L,299.5,310.7,90.0,1393.0,56.6,5.0,Não,False,False,não,False,Não
8117,M22277,M,300.1,-38.0,90.0,1495.0,35.0,53.0,Não,False,False,não,False,Não
8118,L51765,L,302.8,311.1,90.0,1563.0,27.0,,não,False,False,Não,False,Não
8119,L53270,L,300.9,310.7,90.0,1452.0,44.4,18.0,não,False,nao,não,False,Não
8120,L55233,L,300.5,311.9,90.0,1675.0,35.2,-202.0,não,False,False,0,False,Não
8121,L48253,L,-36.0,307.5,90.0,1414.0,47.1,168.0,0,False,False,Não,False,não
8122,L57141,L,-36.0,307.9,90.0,1434.0,49.9,139.0,Não,False,False,Não,False,não
8123,M16911,M,299.4,309.2,90.0,1620.0,35.4,92.0,Não,False,False,Não,False,Não
8124,M19454,M,303.0,311.1,90.0,1387.0,41.4,-202.0,não,False,False,Não,False,Não
8125,L56756,L,299.6,310.7,90.0,1450.0,41.8,104.0,Não,False,False,Não,False,Não
8126,L56922,L,298.9,310.2,90.0,1378.0,53.9,177.0,Não,False,False,não,False,não
8127,L54697,L,300.3,311.8,90.0,1478.0,45.1,15.0,Não,False,False,Não,False,não
8128,M24174,M,298.1,308.4,90.0,1411.0,45.5,92.0,Não,False,nao,não,False,não
8129,L54168,L,300.7,311.1,90.0,1457.0,39.5,165.0,não,False,False,Não,False,Não
8130,L52973,L,301.8,311.3,90.0,1471.0,44.2,105.0,Não,False,False,Não,False,Não
8131,M22020,M,300.2,310.1,90.0,1517.0,37.7,-202.0,não,False,False,Não,False,Não
8132,M16202,M,-36.0,310.2,90.0,,49.7,12.0,Não,False,False,Não,False,Não
8133,L56906,L,298.9,309.8,90.0,1488.0,41.7,139.0,Não,False,False,Não,False,Não
8134,L52311,L,304.3,313.5,90.0,1452.0,43.9,182.0,Não,False,False,Não,False,Não
8135,L52310,L,304.1,313.3,90.0,1668.0,39.9,180.0,Não,False,False,Não,False,Não
8136,L56667,L,298.9,309.6,90.0,,39.8,192.0,Não,False,False,Não,False,Não
8137,L54276,L,300.6,310.4,90.0,1489.0,43.2,17.0,Não,False,False,não,False,não
8138,L47795,L,298.1,309.9,90.0,1442.0,45.8,58.0,Não,False,False,não,False,não
8139,L48844,L,298.0,308.0,90.0,1532.0,40.6,179.0,Não,False,False,Não,False,Não
8140,L56779,L,299.0,310.1,90.0,1490.0,41.0,192.0,Não,False,False,Não,False,Não
8141,L49050,L,298.0,308.0,90.0,1513.0,41.3,152.0,Não,False,False,Não,False,Não
8142,L54239,L,300.6,310.5,90.0,1464.0,36.5,-202.0,Não,False,False,Não,False,Não
8143,L53357,L,301.0,310.8,90.0,1418.0,47.2,201.0,Não,False,False,Não,False,não
8144,M21197,M,300.4,-38.0,90.0,1506.0,43.6,14.0,Não,False,False,Não,False,Não
8145,L53256,L,301.0,310.9,90.0,1418.0,46.7,23.0,Não,False,False,Não,False,não
8146,L49695,L,298.8,308.5,90.0,1459.0,45.1,29.0,Não,False,False,Não,False,Não
8147,L47529,L,-36.0,308.4,90.0,1615.0,30.3,127.0,Não,False,False,não,False,não
8148,L50734,L,301.9,311.0,90.0,2068.0,17.0,150.0,Não,False,False,não,False,Não
8149,L51914,L,303.3,311.5,90.0,-161.0,57.4,133.0,Não,False,False,Não,False,não
8150,L50377,L,300.0,309.1,90.0,1516.0,39.2,9.0,Não,False,False,Não,False,não
8151,L55694,L,-36.0,309.4,90.0,1523.0,39.8,98.0,Não,False,0,não,False,Não
8152,M22606,M,300.4,,90.0,1508.0,37.2,164.0,Não,False,False,Não,False,Não
8153,L56088,L,-36.0,308.5,90.0,1374.0,48.5,203.0,Sim,False,False,não,True,Não
8154,L48528,L,298.9,310.2,90.0,1429.0,45.5,125.0,Não,0,False,Não,False,0
8155,L52857,L,302.2,-38.0,90.0,1627.0,36.8,43.0,Não,False,False,não,False,Não
8156,L50808,L,302.1,311.3,90.0,1409.0,49.9,45.0,Não,False,False,Não,False,Não
8157,L55352,L,299.9,311.4,90.0,1596.0,43.4,160.0,Não,False,False,Não,False,Não
8158,L53900,L,301.3,310.6,90.0,1451.0,48.0,104.0,Não,False,False,Não,False,Não
8159,L55306,L,300.1,311.4,90.0,1431.0,49.6,-202.0,Não,False,False,Não,False,Não
8160,L49253,L,299.6,309.4,90.0,1664.0,28.3,189.0,não,False,False,Não,False,Não
8161,L51913,L,303.4,311.5,90.0,1753.0,24.5,213.0,Não,False,False,não,False,Não
8162,M24206,M,298.2,308.4,90.0,1737.0,26.3,20.0,não,False,False,0,False,não
